incident_id,event_timestamp,service_name,gcp_region,owning_team,severity,root_cause,alert_count,duplicate_alerts,p95_latency_ms,error_rate_pct,cpu_utilization_pct,memory_utilization_pct,deployment_within_2h,customer_impact_score,mttr_minutes,escalated
inc-012601,2026-03-03T06:00:00+00:00,payments,asia-south1,payments,medium,bad_deploy,15,1,167,12.446,44.46,91.44,1,48.26,102,1
inc-012602,2026-03-03T06:07:00+00:00,search,europe-west1,backend,high,database_latency,58,10,765,2.64,35.56,41.9,0,53.15,100,1
inc-012603,2026-03-03T06:14:00+00:00,payments,europe-west1,backend,high,dependency_timeout,73,47,458,0.856,76.31,69.07,0,46.87,193,1
inc-012604,2026-03-03T06:21:00+00:00,recommendations,us-east1,platform,medium,bad_deploy,14,8,239,2.635,50.69,68.84,1,20.18,48,0
inc-012605,2026-03-03T06:28:00+00:00,user-profile,us-central1,platform,low,traffic_spike,6,2,371,0.346,58.38,72.88,1,13.01,17,0
inc-012606,2026-03-03T06:35:00+00:00,payments,europe-west1,backend,high,traffic_spike,64,26,189,0.859,60.66,67.0,1,36.1,89,1
inc-012607,2026-03-03T06:42:00+00:00,search,asia-south1,ml-platform,critical,quota_exhaustion,45,25,167,2.833,77.74,68.34,0,32.92,73,1
inc-012608,2026-03-03T06:49:00+00:00,search,us-central1,payments,low,traffic_spike,4,1,268,0.544,35.2,81.49,1,10.13,17,0
inc-012609,2026-03-03T06:56:00+00:00,recommendations,asia-south1,payments,medium,database_latency,25,6,673,0.0,42.62,61.57,0,28.07,83,0
inc-012610,2026-03-03T07:03:00+00:00,payments,europe-west1,sre,low,database_latency,10,6,397,1.764,67.18,75.94,0,19.72,40,0
inc-012611,2026-03-03T07:10:00+00:00,user-profile,us-east1,sre,high,traffic_spike,43,20,223,0.0,50.41,74.34,0,24.93,97,1
inc-012612,2026-03-03T07:17:00+00:00,checkout,asia-south1,sre,medium,database_latency,23,7,545,1.445,81.38,75.62,0,28.31,90,0
inc-012613,2026-03-03T07:24:00+00:00,inventory,asia-south1,sre,medium,quota_exhaustion,11,2,132,9.816,70.33,53.03,0,37.7,56,1
inc-012614,2026-03-03T07:31:00+00:00,recommendations,us-east1,payments,low,traffic_spike,10,2,156,1.197,63.92,52.65,0,11.99,23,0
inc-012615,2026-03-03T07:38:00+00:00,inventory,us-central1,backend,low,dependency_timeout,4,1,999,0.747,58.97,51.64,0,29.02,28,0
inc-012616,2026-03-03T07:45:00+00:00,recommendations,us-central1,ml-platform,low,dependency_timeout,8,4,714,2.865,31.19,44.15,0,30.05,41,0
inc-012617,2026-03-03T07:52:00+00:00,payments,us-central1,ml-platform,low,dependency_timeout,9,4,813,0.781,77.01,72.33,0,26.72,41,0
inc-012618,2026-03-03T07:59:00+00:00,recommendations,europe-west1,platform,low,bad_deploy,4,1,102,7.728,95.6,61.3,1,27.53,46,0
inc-012619,2026-03-03T08:06:00+00:00,payments,asia-south1,ml-platform,medium,database_latency,15,7,757,0.771,62.79,79.13,0,27.99,56,0
inc-012620,2026-03-03T08:13:00+00:00,recommendations,us-central1,backend,low,dependency_timeout,5,0,957,1.143,77.33,81.66,0,29.6,38,0
inc-012621,2026-03-03T08:20:00+00:00,search,europe-west1,sre,high,traffic_spike,51,14,156,1.268,47.46,70.54,0,30.65,162,1
inc-012622,2026-03-03T08:27:00+00:00,inventory,asia-south1,payments,medium,quota_exhaustion,22,10,238,8.831,37.33,77.28,1,42.34,69,1
inc-012623,2026-03-03T08:34:00+00:00,payments,europe-west1,payments,high,dependency_timeout,18,11,735,1.195,79.11,58.99,1,30.06,57,1
inc-012624,2026-03-03T08:41:00+00:00,search,us-central1,backend,low,database_latency,4,1,693,2.66,47.97,71.6,0,27.11,30,0
inc-012625,2026-03-03T08:48:00+00:00,checkout,asia-south1,ml-platform,medium,traffic_spike,20,2,150,0.84,63.33,56.97,0,15.27,56,0
inc-012626,2026-03-03T08:55:00+00:00,inventory,us-east1,ml-platform,low,traffic_spike,7,4,102,0.0,78.05,65.62,0,5.7,18,0
inc-012627,2026-03-03T09:02:00+00:00,search,europe-west1,ml-platform,high,dependency_timeout,39,15,996,1.698,70.75,53.1,0,47.54,133,1
inc-012628,2026-03-03T09:09:00+00:00,payments,asia-south1,backend,critical,quota_exhaustion,124,55,204,9.534,31.87,49.12,0,89.5,349,1
inc-012629,2026-03-03T09:16:00+00:00,checkout,europe-west1,payments,low,database_latency,10,6,352,0.0,77.85,67.01,0,13.3,41,0
inc-012630,2026-03-03T09:23:00+00:00,inventory,europe-west1,backend,high,traffic_spike,60,7,161,0.992,88.13,76.18,1,34.0,144,1
inc-012631,2026-03-03T09:30:00+00:00,search,us-central1,ml-platform,medium,traffic_spike,23,7,187,1.601,68.88,69.18,0,19.83,46,0
inc-012632,2026-03-03T09:37:00+00:00,checkout,us-central1,backend,low,database_latency,8,4,448,0.19,89.52,39.31,1,15.37,19,0
inc-012633,2026-03-03T09:44:00+00:00,search,europe-west1,ml-platform,medium,database_latency,5,2,906,0.825,56.71,65.01,0,27.38,29,0
inc-012634,2026-03-03T09:51:00+00:00,inventory,asia-south1,platform,high,bad_deploy,16,8,80,6.777,50.16,53.52,1,29.53,83,1
inc-012635,2026-03-03T09:58:00+00:00,payments,us-central1,platform,high,traffic_spike,36,22,112,0.291,75.95,57.5,0,19.87,108,1
inc-012636,2026-03-03T10:05:00+00:00,inventory,europe-west1,platform,high,dependency_timeout,16,5,937,0.0,49.89,71.03,0,30.62,65,1
inc-012637,2026-03-03T10:12:00+00:00,user-profile,us-east1,platform,critical,bad_deploy,38,13,106,8.872,57.93,58.92,1,46.37,135,1
inc-012638,2026-03-03T10:19:00+00:00,checkout,us-central1,sre,low,traffic_spike,9,4,273,1.094,69.45,60.83,0,14.16,21,0
inc-012639,2026-03-03T10:26:00+00:00,user-profile,europe-west1,sre,high,quota_exhaustion,39,5,169,3.314,42.45,94.49,0,31.72,105,1
inc-012640,2026-03-03T10:33:00+00:00,payments,europe-west1,ml-platform,medium,traffic_spike,24,8,189,1.514,87.52,65.23,0,20.07,43,0
inc-012641,2026-03-03T10:40:00+00:00,inventory,us-east1,ml-platform,medium,dependency_timeout,12,1,333,0.154,39.78,50.63,0,14.19,37,0
inc-012642,2026-03-03T10:47:00+00:00,user-profile,asia-south1,ml-platform,low,traffic_spike,9,1,138,0.722,84.14,63.91,0,9.67,21,0
inc-012643,2026-03-03T10:54:00+00:00,checkout,us-east1,ml-platform,high,bad_deploy,50,21,92,7.071,65.58,67.4,1,46.01,146,1
inc-012644,2026-03-03T11:01:00+00:00,inventory,us-central1,backend,medium,database_latency,16,8,1017,2.085,53.05,43.24,0,38.88,61,0
inc-012645,2026-03-03T11:08:00+00:00,payments,us-central1,backend,low,database_latency,5,1,1056,2.645,58.86,57.01,0,36.59,44,0
inc-012646,2026-03-03T11:15:00+00:00,payments,europe-west1,ml-platform,medium,database_latency,21,10,937,0.299,71.16,100,1,33.77,45,0
inc-012647,2026-03-03T11:22:00+00:00,user-profile,europe-west1,sre,low,database_latency,4,2,836,0.365,44.11,75.54,0,23.79,26,0
inc-012648,2026-03-03T11:29:00+00:00,payments,europe-west1,payments,medium,database_latency,19,2,774,1.892,51.63,54.89,0,33.58,58,0
inc-012649,2026-03-03T11:36:00+00:00,inventory,europe-west1,backend,critical,bad_deploy,116,72,307,5.143,63.93,53.05,1,75.3,180,1
inc-012650,2026-03-03T11:43:00+00:00,inventory,us-east1,ml-platform,medium,traffic_spike,17,9,183,1.454,71.68,91.25,1,16.59,57,0
inc-012651,2026-03-03T11:50:00+00:00,inventory,us-east1,payments,medium,database_latency,21,5,840,0.416,56.98,49.35,0,31.7,72,0
inc-012652,2026-03-03T11:57:00+00:00,user-profile,asia-south1,sre,low,dependency_timeout,16,2,509,1.672,74.93,39.37,0,24.94,60,0
inc-012653,2026-03-03T12:04:00+00:00,checkout,asia-south1,ml-platform,low,dependency_timeout,7,2,546,1.618,95.15,60.09,0,21.65,27,0
inc-012654,2026-03-03T12:11:00+00:00,inventory,us-east1,backend,medium,dependency_timeout,13,6,451,2.724,47.05,77.78,0,25.3,55,0
inc-012655,2026-03-03T12:18:00+00:00,checkout,europe-west1,platform,medium,traffic_spike,17,8,174,0.191,56.53,54.21,0,12.57,33,0
inc-012656,2026-03-03T12:25:00+00:00,user-profile,us-central1,payments,low,traffic_spike,9,2,192,0.816,68.8,80.69,0,11.3,34,0
inc-012657,2026-03-03T12:32:00+00:00,checkout,us-central1,sre,medium,bad_deploy,26,9,20,8.963,57.11,64.83,1,39.09,85,1
inc-012658,2026-03-03T12:39:00+00:00,payments,europe-west1,ml-platform,low,quota_exhaustion,6,1,219,5.491,57.64,62.33,1,24.65,38,0
inc-012659,2026-03-03T12:46:00+00:00,inventory,europe-west1,payments,critical,database_latency,81,26,792,2.602,76.41,61.94,0,64.06,175,1
inc-012660,2026-03-03T12:53:00+00:00,payments,asia-south1,ml-platform,medium,dependency_timeout,25,15,673,0.0,71.05,64.08,0,28.07,56,0
inc-012661,2026-03-03T13:00:00+00:00,inventory,us-central1,platform,medium,database_latency,23,7,960,0.549,60.17,70.25,0,36.0,76,0
inc-012662,2026-03-03T13:07:00+00:00,search,asia-south1,backend,critical,traffic_spike,80,23,213,0.861,63.04,59.09,0,43.91,247,1
inc-012663,2026-03-03T13:14:00+00:00,user-profile,europe-west1,sre,low,quota_exhaustion,5,2,132,10.061,75.44,79.72,0,35.73,59,1
inc-012664,2026-03-03T13:21:00+00:00,user-profile,us-east1,sre,medium,dependency_timeout,13,2,876,0.623,42.46,50.25,0,29.62,42,0
inc-012665,2026-03-03T13:28:00+00:00,inventory,us-east1,payments,high,database_latency,71,44,719,0.845,88.42,80.18,0,52.46,148,1
inc-012666,2026-03-03T13:35:00+00:00,inventory,asia-south1,platform,low,bad_deploy,7,1,125,5.138,54.76,65.63,1,21.69,36,0
inc-012667,2026-03-03T13:42:00+00:00,payments,us-central1,payments,medium,traffic_spike,22,13,126,0.519,73.46,67.98,0,14.61,65,0
inc-012668,2026-03-03T13:49:00+00:00,user-profile,asia-south1,sre,medium,bad_deploy,13,7,164,4.817,60.44,78.19,1,24.4,57,0
inc-012669,2026-03-03T13:56:00+00:00,search,europe-west1,backend,medium,database_latency,19,4,1019,2.193,43.88,80.92,0,40.6,80,0
inc-012670,2026-03-03T14:03:00+00:00,payments,europe-west1,backend,low,database_latency,8,4,672,2.315,91.23,45.25,0,27.34,48,0
inc-012671,2026-03-03T14:10:00+00:00,payments,us-central1,platform,high,dependency_timeout,62,33,917,0.14,64.65,66.53,0,51.25,119,1
inc-012672,2026-03-03T14:17:00+00:00,recommendations,europe-west1,ml-platform,critical,dependency_timeout,54,15,496,0.336,39.37,41.91,0,37.71,191,1
inc-012673,2026-03-03T14:24:00+00:00,inventory,us-central1,sre,medium,traffic_spike,18,6,84,1.788,57.21,74.96,0,15.56,46,0
inc-012674,2026-03-03T14:31:00+00:00,search,asia-south1,sre,low,database_latency,5,1,755,1.044,37.25,42.7,0,24.26,28,0
inc-012675,2026-03-03T14:38:00+00:00,checkout,asia-south1,backend,high,traffic_spike,50,7,115,1.72,53.57,55.04,0,30.54,69,1
inc-012676,2026-03-03T14:45:00+00:00,user-profile,europe-west1,payments,low,bad_deploy,5,3,128,11.522,60.99,58.18,1,40.02,60,1
inc-012677,2026-03-03T14:52:00+00:00,search,europe-west1,platform,high,traffic_spike,65,25,181,0.161,51.11,87.06,0,34.26,202,1
inc-012678,2026-03-03T14:59:00+00:00,checkout,asia-south1,platform,critical,bad_deploy,92,22,202,12.239,54.13,77.35,1,83.17,231,1
inc-012679,2026-03-03T15:06:00+00:00,inventory,us-east1,ml-platform,critical,dependency_timeout,85,38,558,0.171,76.65,57.52,0,52.71,241,1
inc-012680,2026-03-03T15:13:00+00:00,inventory,us-central1,platform,low,traffic_spike,6,1,292,1.12,63.16,75.74,0,13.36,30,0
inc-012681,2026-03-03T15:20:00+00:00,checkout,us-central1,ml-platform,high,dependency_timeout,23,8,792,1.195,48.61,50.94,0,33.73,76,1
inc-012682,2026-03-03T15:27:00+00:00,recommendations,us-central1,platform,low,database_latency,5,1,691,1.428,47.91,44.01,0,23.81,34,0
inc-012683,2026-03-03T15:34:00+00:00,user-profile,asia-south1,platform,critical,dependency_timeout,120,56,403,1.028,67.27,75.82,0,67.16,250,1
inc-012684,2026-03-03T15:41:00+00:00,search,us-central1,sre,high,bad_deploy,36,8,175,4.924,64.08,30.63,1,35.35,141,1
inc-012685,2026-03-03T15:48:00+00:00,payments,asia-south1,sre,medium,quota_exhaustion,18,2,204,6.486,62.33,77.82,0,32.66,87,0
inc-012686,2026-03-03T15:55:00+00:00,search,us-east1,platform,low,database_latency,4,1,687,1.254,58.12,47.08,0,22.74,23,0
inc-012687,2026-03-03T16:02:00+00:00,search,europe-west1,platform,high,database_latency,55,10,543,0.0,56.08,68.96,0,38.33,80,1
inc-012688,2026-03-03T16:09:00+00:00,checkout,us-central1,backend,high,dependency_timeout,51,31,690,2.218,60.77,59.19,0,46.85,163,1
inc-012689,2026-03-03T16:16:00+00:00,payments,us-east1,sre,high,traffic_spike,34,10,158,0.684,32.01,78.44,0,21.3,73,1
inc-012690,2026-03-03T16:23:00+00:00,checkout,us-central1,sre,low,dependency_timeout,7,3,486,0.91,70.62,72.18,1,18.03,29,0
inc-012691,2026-03-03T16:30:00+00:00,search,us-central1,platform,high,traffic_spike,39,15,166,1.847,54.58,60.79,0,27.24,83,1
inc-012692,2026-03-03T16:37:00+00:00,search,us-central1,payments,medium,bad_deploy,12,4,218,9.4,29.08,64.91,1,39.05,72,1
inc-012693,2026-03-03T16:44:00+00:00,payments,europe-west1,sre,low,traffic_spike,7,1,221,0.226,87.8,42.07,0,9.35,26,0
inc-012694,2026-03-03T16:51:00+00:00,search,us-central1,payments,medium,traffic_spike,29,4,210,0.0,49.59,79.98,0,18.3,88,0
inc-012695,2026-03-03T16:58:00+00:00,checkout,europe-west1,sre,high,quota_exhaustion,37,16,144,9.917,61.93,79.11,0,50.0,102,1
inc-012696,2026-03-03T17:05:00+00:00,inventory,us-central1,platform,high,dependency_timeout,59,27,912,0.934,58.3,74.78,0,52.15,171,1
inc-012697,2026-03-03T17:12:00+00:00,recommendations,europe-west1,payments,medium,database_latency,18,7,409,0.437,77.51,99.72,0,19.64,45,0
inc-012698,2026-03-03T17:19:00+00:00,recommendations,us-central1,payments,critical,traffic_spike,91,49,152,0.725,64.07,60.22,0,46.92,141,1
inc-012699,2026-03-03T17:26:00+00:00,search,us-east1,payments,critical,dependency_timeout,76,31,1010,1.091,58.13,62.98,0,62.72,251,1
inc-012700,2026-03-03T17:33:00+00:00,search,asia-south1,payments,low,database_latency,1,0,511,0.0,57.43,90.3,0,13.22,11,0
inc-012701,2026-03-03T17:40:00+00:00,payments,us-east1,backend,high,dependency_timeout,51,9,714,0.0,87.19,80.26,0,40.8,175,1
inc-012702,2026-03-03T17:47:00+00:00,payments,us-central1,backend,high,traffic_spike,48,20,133,0.565,73.93,67.24,0,26.62,160,1
inc-012703,2026-03-03T17:54:00+00:00,user-profile,us-central1,backend,medium,traffic_spike,17,8,232,1.23,62.33,61.33,0,17.14,60,0
inc-012704,2026-03-03T18:01:00+00:00,payments,us-central1,ml-platform,low,database_latency,8,2,665,2.681,50.43,70.18,0,28.27,40,0
inc-012705,2026-03-03T18:08:00+00:00,payments,us-east1,ml-platform,low,database_latency,9,4,760,1.955,74.48,58.59,1,28.91,39,0
inc-012706,2026-03-03T18:15:00+00:00,payments,asia-south1,platform,high,quota_exhaustion,43,11,201,5.932,42.67,60.4,0,42.17,160,1
inc-012707,2026-03-03T18:22:00+00:00,inventory,europe-west1,ml-platform,high,traffic_spike,38,17,168,3.089,21.62,67.95,0,30.57,108,1
inc-012708,2026-03-03T18:29:00+00:00,payments,us-east1,sre,low,dependency_timeout,5,2,576,1.744,21.08,62.82,0,21.88,33,0
inc-012709,2026-03-03T18:36:00+00:00,payments,asia-south1,platform,medium,dependency_timeout,24,3,801,1.857,99.82,67.91,0,36.4,68,0
inc-012710,2026-03-03T18:43:00+00:00,recommendations,asia-south1,sre,medium,quota_exhaustion,11,3,138,7.111,66.4,73.84,1,29.73,45,0
inc-012711,2026-03-03T18:50:00+00:00,recommendations,us-central1,sre,high,database_latency,56,24,389,0.631,53.25,46.4,1,36.82,96,1
inc-012712,2026-03-03T18:57:00+00:00,inventory,europe-west1,payments,medium,database_latency,25,12,647,2.021,55.38,71.61,0,33.49,82,0
inc-012713,2026-03-03T19:04:00+00:00,payments,asia-south1,ml-platform,critical,traffic_spike,144,82,227,1.183,77.42,83.0,0,74.02,400,1
inc-012714,2026-03-03T19:11:00+00:00,recommendations,asia-south1,platform,low,quota_exhaustion,9,2,121,9.116,76.89,70.78,1,34.42,65,1
inc-012715,2026-03-03T19:18:00+00:00,inventory,us-east1,platform,low,traffic_spike,8,4,173,0.848,54.13,71.97,0,10.47,19,0
inc-012716,2026-03-03T19:25:00+00:00,inventory,asia-south1,ml-platform,medium,dependency_timeout,14,2,414,2.051,97.13,74.58,0,22.8,50,0
inc-012717,2026-03-03T19:32:00+00:00,payments,europe-west1,payments,low,quota_exhaustion,6,0,338,7.79,70.91,57.01,0,34.52,57,0
inc-012718,2026-03-03T19:39:00+00:00,search,us-east1,platform,high,database_latency,59,23,994,2.066,65.59,63.98,1,57.6,203,1
inc-012719,2026-03-03T19:46:00+00:00,payments,us-central1,payments,medium,traffic_spike,18,7,246,1.233,63.06,89.65,1,17.95,64,0
inc-012720,2026-03-03T19:53:00+00:00,search,asia-south1,payments,medium,traffic_spike,17,3,158,1.19,85.37,67.39,1,15.17,58,0
inc-012721,2026-03-03T20:00:00+00:00,checkout,asia-south1,ml-platform,low,bad_deploy,9,1,165,8.8,74.78,62.63,1,34.58,58,1
inc-012722,2026-03-03T20:07:00+00:00,inventory,europe-west1,ml-platform,high,bad_deploy,41,16,199,6.475,59.19,54.81,1,42.85,158,1
inc-012723,2026-03-03T20:14:00+00:00,search,us-east1,backend,medium,database_latency,20,10,509,2.749,45.03,71.09,0,29.97,90,0
inc-012724,2026-03-03T20:21:00+00:00,payments,europe-west1,sre,medium,traffic_spike,13,3,232,0.355,28.91,55.84,0,12.71,32,0
inc-012725,2026-03-03T20:28:00+00:00,search,europe-west1,ml-platform,medium,database_latency,22,6,239,2.053,76.95,77.51,0,22.03,43,0
inc-012726,2026-03-03T20:35:00+00:00,checkout,us-central1,backend,low,traffic_spike,5,1,78,0.0,69.32,74.16,0,4.2,11,0
inc-012727,2026-03-03T20:42:00+00:00,recommendations,us-central1,payments,medium,database_latency,11,3,878,1.218,47.0,51.95,0,30.55,47,0
inc-012728,2026-03-03T20:49:00+00:00,checkout,europe-west1,sre,medium,traffic_spike,10,1,192,2.149,32.97,74.79,0,15.75,36,0
inc-012729,2026-03-03T20:56:00+00:00,recommendations,us-east1,backend,high,traffic_spike,55,17,257,1.675,46.37,63.88,0,36.2,88,1
inc-012730,2026-03-03T21:03:00+00:00,recommendations,europe-west1,ml-platform,low,quota_exhaustion,12,4,107,8.784,61.44,89.48,0,34.43,55,1
inc-012731,2026-03-03T21:10:00+00:00,payments,asia-south1,sre,medium,database_latency,33,16,555,0.099,37.53,100,0,29.02,103,0
inc-012732,2026-03-03T21:17:00+00:00,inventory,asia-south1,ml-platform,medium,traffic_spike,22,6,135,1.982,59.55,62.26,1,19.22,50,0
inc-012733,2026-03-03T21:24:00+00:00,inventory,us-central1,platform,low,traffic_spike,7,3,219,1.038,55.2,64.31,1,11.74,17,0
inc-012734,2026-03-03T21:31:00+00:00,user-profile,asia-south1,backend,medium,traffic_spike,23,9,84,1.262,75.4,49.34,1,16.24,50,0
inc-012735,2026-03-03T21:38:00+00:00,payments,us-central1,backend,medium,traffic_spike,7,3,106,0.821,84.14,70.2,1,8.26,27,0
inc-012736,2026-03-03T21:45:00+00:00,inventory,us-east1,payments,low,traffic_spike,11,5,276,1.229,59.26,74.06,0,15.54,35,0
inc-012737,2026-03-03T21:52:00+00:00,payments,us-central1,ml-platform,medium,traffic_spike,25,14,171,2.565,45.65,65.84,0,23.22,95,0
inc-012738,2026-03-03T21:59:00+00:00,payments,us-east1,payments,high,traffic_spike,36,16,147,0.781,76.45,70.09,0,22.22,69,1
inc-012739,2026-03-03T22:06:00+00:00,payments,asia-south1,ml-platform,medium,bad_deploy,8,1,191,11.798,36.02,58.28,1,43.77,74,1
inc-012740,2026-03-03T22:13:00+00:00,inventory,us-central1,payments,low,quota_exhaustion,7,2,259,2.667,40.39,80.0,0,17.63,32,0
inc-012741,2026-03-03T22:20:00+00:00,search,europe-west1,platform,medium,database_latency,11,7,580,1.003,72.55,57.56,0,22.46,33,0
inc-012742,2026-03-03T22:27:00+00:00,search,asia-south1,ml-platform,low,dependency_timeout,4,1,799,1.543,77.78,97.42,0,26.4,34,0
inc-012743,2026-03-03T22:34:00+00:00,user-profile,us-central1,backend,low,bad_deploy,8,1,137,9.924,61.86,64.78,1,36.8,55,1
inc-012744,2026-03-03T22:41:00+00:00,checkout,us-central1,platform,low,quota_exhaustion,4,0,205,8.721,82.02,77.06,0,33.09,48,1
inc-012745,2026-03-03T22:48:00+00:00,inventory,europe-west1,sre,medium,dependency_timeout,11,3,1056,1.819,74.1,66.41,0,36.81,49,0
inc-012746,2026-03-03T22:55:00+00:00,user-profile,asia-south1,platform,medium,bad_deploy,14,7,246,4.039,79.31,56.3,1,24.57,53,0
inc-012747,2026-03-03T23:02:00+00:00,checkout,us-central1,platform,medium,traffic_spike,14,3,188,0.117,74.87,80.96,1,11.35,23,0
inc-012748,2026-03-03T23:09:00+00:00,checkout,us-east1,payments,low,quota_exhaustion,4,1,134,9.878,42.76,84.39,0,34.78,49,1
inc-012749,2026-03-03T23:16:00+00:00,user-profile,europe-west1,sre,low,traffic_spike,7,1,217,0.747,34.98,70.42,0,10.82,20,0
inc-012750,2026-03-03T23:23:00+00:00,search,asia-south1,sre,medium,traffic_spike,16,6,231,0.785,74.93,67.84,0,15.33,37,0
inc-012751,2026-03-03T23:30:00+00:00,user-profile,asia-south1,backend,low,dependency_timeout,6,1,352,0.156,63.31,80.65,0,11.97,23,0
inc-012752,2026-03-03T23:37:00+00:00,checkout,us-central1,payments,high,dependency_timeout,35,16,999,1.833,48.7,70.26,0,46.22,110,1
inc-012753,2026-03-03T23:44:00+00:00,payments,us-east1,payments,medium,database_latency,21,11,1059,0.977,90.26,63.54,0,38.86,78,0
inc-012754,2026-03-03T23:51:00+00:00,recommendations,us-central1,payments,high,traffic_spike,61,11,176,1.799,49.37,73.31,0,37.25,194,1
inc-012755,2026-03-03T23:58:00+00:00,user-profile,us-east1,sre,low,database_latency,7,1,761,0.864,69.27,58.35,0,24.77,27,0
inc-012756,2026-03-04T00:05:00+00:00,checkout,asia-south1,ml-platform,high,traffic_spike,32,8,196,0.617,55.53,51.1,0,21.15,88,1
inc-012757,2026-03-04T00:12:00+00:00,user-profile,europe-west1,ml-platform,low,traffic_spike,6,1,232,1.163,63.15,51.55,1,11.99,16,0
inc-012758,2026-03-04T00:19:00+00:00,recommendations,europe-west1,backend,critical,traffic_spike,102,35,169,1.044,77.27,76.04,0,53.26,342,1
inc-012759,2026-03-04T00:26:00+00:00,checkout,us-central1,backend,medium,traffic_spike,16,4,196,1.665,71.67,75.38,0,17.09,51,0
